"A4GALT"	"ABHD17AP4"	"ABHD17AP5"	"ACO2"	"ADM2"	"ADORA2A"	"ADORA2A-AS1"	"ADRBK2"	"ADSL"	"AIFM3"	"ALG12"	"ANKRD54"	"AP1B1"	"APOBEC3A"	"APOBEC3B"	"APOBEC3C"	"APOBEC3D"	"APOBEC3F"	"APOBEC3G"	"APOBEC3H"	"APOL1"	"APOL2"	"APOL3"	"APOL4"	"APOL6"	"ARFGAP3"	"ARHGAP8"	"ARL2BPP10"	"ARSA"	"ARVCF"	"ASCC2"	"ASPHD2"	"ATF4"	"ATP5L2"	"ATP6V1E1"	"ATXN10"	"BAIAP2L2"	"BCL2L13"	"BCR"	"BCRP1"	"BCRP2"	"BCRP3"	"BCRP4"	"BCRP7"	"BID"	"BIK"	"BMS1P20"	"BRD1"	"C1QTNF6"	"C22orf15"	"C22orf23"	"C22orf24"	"C22orf26"	"C22orf29"	"C22orf34"	"C22orf39"	"C22orf46"	"CABIN1"	"CABP7"	"CBX6"	"CBX7"	"CBY1"	"CCDC116"	"CCDC117"	"CCDC134"	"CCDC157"	"CDC42EP1"	"CDC45"	"CDPF1"	"CECR1"	"CECR2"	"CECR5"	"CECR5-AS1"	"CECR6"	"CECR7"	"CELSR1"	"CENPM"	"CERK"	"CHADL"	"CHCHD10"	"CHEK2"	"CHKB"	"CHKB-AS1"	"CHKB-CPT1B"	"CLTCL1"	"CNN2P1"	"COMT"	"COX7BP1"	"CPT1B"	"CRELD2"	"CRIP1P4"	"CRKL"	"CRYBA4"	"CRYBB1"	"CRYBB2"	"CRYBB2P1"	"CSDC2"	"CSF2RB"	"CSNK1E"	"CYB5R3"	"CYP2D6"	"CYP2D7P"	"CYP2D8P"	"CYTH4"	"DDT"	"DDTL"	"DDX17"	"DENND6B"	"DEPDC5"	"DERL3"	"DESI1"	"DGCR14"	"DGCR2"	"DGCR6"	"DGCR6L"	"DGCR8"	"DMC1"	"DNAJB7"	"DNAL4"	"DRG1"	"DUSP18"	"EFCAB6"	"EIF3D"	"EIF3L"	"EIF4ENIF1"	"EIF4HP2"	"ELFN2"	"EMID1"	"ENTHD1"	"EP300"	"EWSR1"	"FABP5P11"	"FAM109B"	"FAM118A"	"FAM211B"	"FAM227A"	"FAM230B"	"FBXO7"	"FBXW4P1"	"FOXRED2"	"GAL3ST1"	"GAS2L1"	"GATSL3"	"GCAT"	"GGA1"	"GGT1"	"GGT3P"	"GGT5"	"GGTLC2"	"GGTLC3"	"GNAZ"	"GNB1L"	"GRAMD4"	"GRAP2"	"GSTT1"	"GSTT2"	"GSTT2B"	"GTPBP1"	"GTSE1"	"GUCD1"	"GUSBP11"	"H1F0"	"HDAC10"	"HIC2"	"HIRA"	"HMGB1P10"	"HMGXB4"	"HMOX1"	"HPS4"	"HSCB"	"IFT27"	"IGKV1OR22-5"	"IGLC1"	"IGLC2"	"IGLC3"	"IGLC5"	"IGLC6"	"IGLC7"	"IGLL1"	"IGLL3P"	"IGLL5"	"IGLV1-36"	"IGLV1-40"	"IGLV1-41"	"IGLV1-44"	"IGLV1-47"	"IGLV1-50"	"IGLV1-51"	"IGLV10-54"	"IGLV2-11"	"IGLV2-14"	"IGLV2-18"	"IGLV2-23"	"IGLV2-33"	"IGLV2-34"	"IGLV2-5"	"IGLV2-8"	"IGLV3-1"	"IGLV3-10"	"IGLV3-12"	"IGLV3-16"	"IGLV3-19"	"IGLV3-21"	"IGLV3-25"	"IGLV3-27"	"IGLV3-9"	"IGLV4-60"	"IGLV4-69"	"IGLV5-45"	"IGLV6-57"	"IGLV7-43"	"IGLV7-46"	"IGLV8-61"	"IGLV9-49"	"IGLVI-70"	"IL17RA"	"IL2RB"	"INPP5J"	"ISCA2P1"	"ISX"	"JOSD1"	"KCNMB3P1"	"KCTD17"	"KDELR3"	"KIAA0930"	"KIAA1671"	"KLHDC7B"	"KLHL22"	"KREMEN1"	"KRT18P5"	"L3MBTL2"	"LARGE"	"LDOC1L"	"LGALS1"	"LIF"	"LIMK2"	"LINC00634"	"LMF2"	"LRP5L"	"LRRC37A14P"	"LZTR1"	"MAFF"	"MAPK1"	"MAPK11"	"MAPK12"	"MAPK8IP2"	"MB"	"MCAT"	"MCHR1"	"MCM5"	"MED15"	"MEI1"	"MFNG"	"MGAT3"	"MIAT"	"MICAL3"	"MICALL1"	"MIEF1"	"MIF"	"MIOX"	"MKL1"	"MLC1"	"MMP11"	"MN1"	"MORC2"	"MORC2-AS1"	"MPST"	"MRPL40"	"MTFP1"	"MTMR3"	"MYH9"	"MYO18B"	"NAGA"	"NCAPH2"	"NCF4"	"NDUFA6"	"NDUFA6-AS1"	"NDUFA9P1"	"NEFH"	"NF2"	"NFAM1"	"NHP2L1"	"NIPSNAP1"	"NOL12"	"NPTXR"	"NUP50"	"ODF3B"	"OLA1P1"	"OSBP2"	"OSM"	"P2RX6"	"PACSIN2"	"PANX2"	"PARVB"	"PARVG"	"PATZ1"	"PDGFB"	"PDXP"	"PES1"	"PEX26"	"PHF21B"	"PHF5A"	"PI4KA"	"PI4KAP1"	"PICK1"	"PIK3IP1"	"PIM3"	"PISD"	"PITPNB"	"PKDREJ"	"PLA2G6"	"PLXNB2"	"PMM1"	"PNPLA3"	"POLDIP3"	"POLR2F"	"POLR3H"	"POM121L10P"	"POM121L9P"	"PPARA"	"PPIL2"	"PPM1F"	"PPP6R2"	"PRAME"	"PRAMENP"	"PRDX3P1"	"PRR14L"	"PRR5"	"PRR5-ARHGAP8"	"RAB36"	"RABL2B"	"RAC2"	"RANBP1"	"RANGAP1"	"RASD2"	"RASL10A"	"RBFOX2"	"RBX1"	"RFPL1"	"RFPL1S"	"RFPL2"	"RFPL3"	"RFPL3S"	"RGL4"	"RHBDD3"	"RIBC2"	"RIMBP3C"	"RN7SKP80"	"RN7SL268P"	"RNF185"	"RNF185-AS1"	"RNF215"	"RPL23AP82"	"RPL3"	"RPL35P8"	"RPL4P6"	"RPL5P34"	"RPL5P35"	"RPL7P52"	"RPS15AP38"	"RPS19BP1"	"RRP7A"	"RRP7B"	"RTCB"	"RTDR1"	"RTN4R"	"SAMM50"	"SBF1"	"SCARF2"	"SCO2"	"SDF2L1"	"SEC14L2"	"SEPT3"	"SEPT5"	"SERHL"	"SERHL2"	"SERPIND1"	"SF3A1"	"SFI1"	"SGSM3"	"SH3BP1"	"SHANK3"	"SHISA8"	"SLC25A1"	"SLC25A15P5"	"SLC25A17"	"SLC25A18"	"SLC25A5P1"	"SLC2A11"	"SLC35E4"	"SMARCB1"	"SMC1B"	"SMDT1"	"SMTN"	"SNAP29"	"SNRPD3"	"SPECC1L"	"SREBF2"	"SRRD"	"SSTR3"	"ST13"	"SUN2"	"SUSD2"	"SYCE3"	"SYNGR1"	"TAB1"	"TANGO2"	"TBC1D10A"	"TBC1D22A"	"TCF20"	"TCN2"	"TEF"	"TFIP11"	"THAP7"	"THAP7-AS1"	"THOC5"	"TMEM184B"	"TMEM191A"	"TMPRSS6"	"TNFRSF13C"	"TNRC6B"	"TOB2"	"TOM1"	"TOMM22"	"TOP3B"	"TOP3BP1"	"TPST2"	"TPTEP1"	"TRABD"	"TRIOBP"	"TRMT2A"	"TRMU"	"TSPO"	"TSSK2"	"TST"	"TTC28"	"TTC28-AS1"	"TTC38"	"TTLL1"	"TTLL12"	"TUBA3FP"	"TUBA8"	"TUBGCP6"	"TUG1"	"TXN2"	"TXNRD2"	"TYMP"	"UBE2L3"	"UFD1L"	"UPB1"	"UQCR10"	"UQCRFS1P1"	"USP18"	"USP41"	"VPREB3"	"WBP2NL"	"WNT7B"	"XBP1"	"XPNPEP3"	"XRCC6"	"YDJC"	"YPEL1"	"YWHAH"	"ZBED4"	"ZC3H7B"	"ZDHHC8"	"ZDHHC8P1"	"ZMAT5"	"ZNF280A"	"ZNF280B"	"ZNF70"	"ZNF74"	"ZNRF3"
"ARID3A"	1.65559298809068	-1.26991681188999	-1.20503117910454	1.48071852986728	1.46635194023503	1.28802124719891	1.73231302561352	1.5421754542448	1.7203704870191	1.38272653657678	1.5966925161078	1.30816989411574	-1.67033342402497	1.70520951763958	1.85952148509763	1.64453111695937	1.67180288380965	1.65644180699806	1.6445315123959	1.48413384923192	-1.00114891468728	-0.969256597306918	-1.71627433050585	1.52801924801102	1.33219267104998	1.58316376063994	1.42090712495953	-1.27207898696909	1.4749786415054	1.56927187269977	1.56167923561984	1.56107589496379	1.29667159308774	1.337854864654	-1.40886221652929	-1.67698005205267	-1.26769886043228	1.36433560407844	-1.45826587643017	1.71901522578099	-1.56353577389801	-1.61372310462961	1.31862672916975	-1.66639251453882	1.45451269825772	1.57877517557561	-1.59573698998346	1.37223444579472	1.41101964101576	1.40686368655015	-1.41453894699567	1.5213942082454	-1.33566648041933	-1.52170241367764	-1.56228058645623	1.51637306117864	-1.02606466311455	-1.2202071342284	-1.12659284520795	1.51722694433044	1.67024237737346	1.48257807525985	1.60783956385094	1.37487781820832	1.52705565574141	1.62041065108007	1.45823383713394	1.66929736786109	-0.993375152165275	1.60108945268675	1.50068553085159	1.6997386800493	1.43309909967821	1.47409890262318	1.60302622782792	1.45883547249923	1.60778355121795	1.64825258207116	-1.33760426814743	1.63563576886234	1.64810333920954	1.62511736314266	1.48427067243634	1.45890884953812	1.68882974684133	-1.76162301486286	-1.63455639950586	-1.6236203660023	1.44378918359857	1.4982131848002	-1.60965949141443	1.35022261318204	1.42978567794204	-1.33481797508779	-1.63988995702108	1.56772499911978	1.59093560846458	1.30709213718508	1.24427967027009	1.33712379765056	-1.17137226176634	-1.41695762901164	-1.27867152017813	1.49194920009308	-1.46303033018857	-1.5403825657969	1.66389547714336	1.69744092597955	1.61490354330906	1.71844651153829	1.7493130380299	1.70340704792259	-1.62690393334589	-1.63676787893014	-1.55597282354722	1.45706440554159	1.76393851978913	1.51173740123343	1.6090733514524	1.64822878044433	-1.12166499029478	1.28089274733431	1.65263215005735	1.49238618728195	1.44820966414075	-1.44318763550633	-1.89442825968681	1.27570046804823	1.38186853170118	1.3479044570678	1.41778941387032	-1.43828003332144	1.43095632098575	-1.57554056523787	-1.74404438176047	-1.62601416591612	-1.515254940909	1.54648619320748	-1.23734578014525	1.57576982643966	-1.54757197261483	1.36066183175485	1.53078853958063	1.45514637535944	1.41779960141306	-1.46035792083372	-1.5034795269355	1.56788401612168	-1.39451014866494	-1.59788291668935	1.61316913272134	-1.44655017199895	-1.17778498112366	1.54741539657127	-1.21977886689639	1.50336221754646	-1.61171253378468	1.49261684101174	1.7124136212775	1.58914792734516	1.6078282185233	1.23446096932692	1.45281741083316	-1.60679986875066	1.50491890609054	1.61959972599571	1.51941756732403	-1.57695378356198	-1.40242516111379	1.65966341873973	1.45820714381562	-1.69860500620322	1.59026205878985	1.63225400846646	1.62216202805273	1.57859417723148	1.63602148018352	1.57877460318901	-1.57860084545029	-1.59580820865272	1.61161056404545	1.35294314720241	1.46038618265768	1.26384347363719	-1.40269698375422	-1.60695062623476	-1.66141953819229	-1.6647829812663	1.49145742666211	1.76304247207059	1.44625253573172	-1.36538841825235	-1.40652994045716	1.46760711435768	1.5799074513528	-1.1663223622494	1.58652490251117	1.62440582009221	1.52937390192343	1.60884498476843	1.30336054154587	-1.56756494168559	-1.47875497593421	-1.43163461360903	-1.55812267081345	1.49083828584915	1.52247990917828	-1.28528698117421	-1.48718709951823	1.43174107375107	-1.41350494565235	-1.51855547387697	-1.3041513708075	-1.62861009985096	-1.3068052008786	1.48253119871105	1.27634088500024	1.48218456401192	-1.33813165624902	1.28585339292202	1.60976641955876	-1.51780239943844	1.40871434645114	1.54266084499104	1.42431709838337	-1.66257994009082	1.4037811006065	-1.50003322253289	1.54034965522424	-1.51373232560008	-1.44274481125462	-1.44490907144721	-1.70186915225184	1.55914413277284	-1.24450184394349	1.68673365127174	1.41983777266352	1.59833174373165	1.54159000103896	-1.27671442555727	1.45233340891232	1.41807801504719	1.46210699622569	1.5735776311553	1.48454655703393	1.33408700083492	-1.4312539505166	1.67478704964987	-1.36828696829403	-1.52559899961068	-1.10720103986809	1.55635695061499	-1.47352997099322	1.35298442524325	1.59883087884554	1.49148156278481	1.43054951525665	1.30873563967338	-1.3244766192512	1.53840552633866	1.50498197625346	-1.25979363646697	1.53842517181252	-1.63911723681784	1.37204729927716	1.31893813084169	1.65467269168375	1.66899980985927	1.59808051627189	1.36571026707544	-0.986527508231585	-1.58382124319467	1.54242669735108	1.57584438520108	1.47630205065914	1.44591958990698	1.33847682610625	-1.58907765902679	-1.65045275057602	-1.40757750361058	1.39166822129181	-1.39729380842539	1.58275751288354	1.3678309737006	1.55667185706742	-1.16211424429289	1.55915154407578	1.40504140261133	-1.33226460030093	-1.25007856034645	1.51082808565702	-1.15852838167384	-1.22098534773917	-1.25714735695519	-1.63820455752856	1.59651421487993	-1.24153427946099	1.38550688169153	-1.00840228271153	-1.5355362185099	-1.58958552782924	1.44649925715124	1.36017456714192	-1.44772489889977	-1.61878185430531	1.41660235295563	1.56049015485475	1.71650687177998	-1.10614562275325	-1.07457076155384	1.67180074255814	1.3685118303476	1.65376388661951	-1.54946372762276	1.50915705334413	-1.07028481624443	-1.54880989356487	-1.55748006303261	1.63436052620732	-1.20267437409864	1.3765293937766	1.37614432658	1.57342836111048	-1.61554368120772	1.32282067966089	1.55250576476294	1.52974728785955	-1.44281670749959	1.50903264448317	-1.12778461735802	-1.48632979366108	1.49315695925928	1.59207003555684	-1.27168338098011	-1.45783714225041	-1.78922670229638	-1.592823664433	-1.29535096049014	1.34607939894243	1.44426999028711	-1.68505216453314	-1.51432102034471	-1.2478636963471	1.67223841164578	-1.17359617243673	-1.72585383257889	1.36251075671383	1.50030711049669	1.6268213302167	1.75074160727131	-0.986524137479798	1.41012288219272	-1.54757595271762	1.63563204772273	-1.68279994389249	-1.55560347487008	-1.50895080147805	-1.54377602764518	-1.67659784600888	1.58770767566395	-1.85613227400957	1.58097255868041	1.39401533119369	1.84361933109933	1.63390232604446	-1.80899586652052	1.47464561753898	1.35995470553465	-1.71137777856713	1.50107367002316	1.58144599503121	1.51058572197481	1.42984399943191	-1.6003115226729	1.65831797005428	1.30862819757803	1.75771833545252	1.65481388365226	1.59277093227274	1.58486168742415	1.37564530876304	-1.72500483430222	1.24487724251298	-1.20668145402894	-1.56451785985007	-1.19350719983418	1.47720815718734	1.6505953043447	1.43115298884799	1.62066775628477	1.58876516886564	1.62446708504056	1.48318074362669	1.64216482094524	1.65168426880989	1.70738970361412	1.47701468526894	1.24760935568173	-1.15266165838732	1.37013200487118	-1.35495136282094	1.7702909432688	1.75640999799839	1.39900053959362	1.37283062525161	1.5199839711108	1.46682132476042	1.68614828468897	-1.58878181335393	-1.95337462964944	-1.37762455407872	1.40521152004076	1.59049946769945	1.23821343429418	1.4718709005527	-1.31360190044192	1.6130790899579	1.70088900090324	1.61755552457958	1.5212852606192	1.55845792769552	1.4831422187513	-1.42565602797355	1.68577165069243	-0.993866043346364	-1.36105269425532	1.37957042762014	-1.51637509283504	1.61626288308012	1.40435817888846	-1.04826707831683	1.46847163570491	1.60139340796489	1.55640921515516	1.66431698834893	1.91395401763059	-1.45532832123836	1.60551776331962	1.50062580659171	1.60604454562003	1.41886841727884	-1.48075545160603	-1.36009161830832	1.37200832915265	1.72194102035221	-1.03032692600854	1.43857294907117	1.56504154685565	1.56206666536989	1.54319747689346	-1.03965511437782	1.56658987843781	-1.65073115269889	-1.50329498034137	1.54429161506176	1.26214046344202	-1.63802044427265	1.39494447560477	1.5885397392379	1.62845982712534	-1.1739581838891	-1.32348566806666	1.72167120712573	1.63567185241611	-1.12530919568472	1.47761520879907	-1.61487700746811	-1.66349052278748	-1.70310757114928	-1.69498936474017	1.19680319237223	-1.20497737642805	-1.46251659073281
"ARNT"	1.7043464286453	1.53703909433136	1.51520898490855	1.68803386848987	1.81171011251926	-1.98889065424648	2.01409922766246	1.71796326900752	1.98655861055522	-1.44233666983052	1.81725755593997	1.57190512418716	-1.85247013713671	2.050175078872	2.11051801904217	1.88614592787787	1.85455550630828	1.85695003200939	1.91557001535754	1.77357693488449	1.64008307881776	1.71112308910397	-1.75970897026139	-1.02927735538066	-1.57566695537944	1.69969561495314	-1.65883650585129	1.61534716288437	1.58329042597277	-0.99452362021345	1.69786575234318	1.77581278118662	1.77441065244447	1.60772137350238	-1.44466322729435	-1.93029057299943	-1.07163098179586	1.70855372047481	-1.58911439498259	1.84624870314681	-1.89476709792257	-1.90221577807426	-1.7511699206003	-1.81247408972967	1.69890418943934	1.62441050910079	-1.50274730891988	1.42020313932819	1.67893071783732	1.76566222881316	-1.41642156639788	-1.13751439726173	-1.12497087782368	-1.47955161795131	-1.56655137871236	1.81009803915378	-0.902433357511775	1.72364123716532	-0.880730970325374	1.76722055506119	1.80471455034446	1.74838319674239	1.70720605493583	1.55663059601953	1.79068422579959	1.85482793848409	1.59008159448007	-0.817409235560995	1.94380620645351	1.64670401810955	1.51821851146059	1.882952486371	1.6219813556509	1.56142464645471	-1.36919754011713	-1.23989252319502	1.94453895602438	1.92540787188682	1.69523658944652	1.79376564524498	1.84398684413134	1.67561242953518	1.70454546119919	1.6695817507069	1.76395944933953	-1.97598742593668	-1.48686741731707	-1.83658738985533	1.61505990226575	1.65023350691969	-1.71073175804033	-1.49892779605531	1.71890901626937	1.7302711505621	-1.62880877969625	1.62849941222619	1.80225657139936	1.47277132450387	-1.65369757099424	1.45237344553819	-1.11365400372777	-1.38202213653732	-1.29603461587325	1.46147624103858	-1.41902210727238	-1.48418324197782	-0.85341395407451	1.89948799559077	1.80639300248944	1.95476923338112	-0.665279133306495	1.85722750296243	1.6209801839951	-1.83675807924822	-1.56689676655324	-1.01051852050324	-0.883583204767515	1.63138149027308	-0.947842866658185	1.97866427852778	1.65815092969187	-1.47166378881287	1.98845843643663	1.77950291006384	1.64051865351714	1.1996730377543	-1.95705559955658	1.51808050711952	1.54555845288749	1.75046322815356	1.59695749507076	-1.54813430705027	1.68359562141745	-1.73949290020782	-1.99741228174427	-1.63094275308276	-1.54665209335569	-1.22925458247766	-1.1877827394741	1.92950352861252	-1.52194166796066	1.71376789926468	-0.805499376447579	1.77794068437591	1.70022105106751	-1.5276792742915	-1.69547524155066	-1.4212001832384	-1.57978387048621	-1.77063547374424	1.6321740584192	-1.68564363029764	1.52049907148134	1.54333039174522	-0.967229795148559	1.72148798874887	-1.66952947246358	1.789852134437	1.99586337621097	1.59950395937265	1.72648182272432	1.18897862257214	-1.03775881008776	-1.52307763830449	1.82449534464718	1.89290110822236	1.93763997689817	1.82048920302442	1.66819435037618	2.04868311043987	-1.27182280093	-1.82772102623229	1.6487212327766	1.74716270187072	1.73535493391256	1.83745752622804	1.86188662618679	1.81205689429615	-1.84236834155511	-1.92409327504809	1.64023851034971	1.14006409714693	1.21959967951649	1.12413621712457	-1.57272229180882	-1.69841477101492	-1.78731652427174	-1.6891681161251	1.75651760422137	-1.74860372688205	-1.75300904774532	-1.62720662099474	-1.61836621988995	-1.5019551155105	-1.47854751868122	1.82299055918495	-1.79241847612299	1.83225802972163	-1.70642508739079	-1.83055460394852	-1.74656201994917	-1.71335060866295	-1.66133521301311	-1.60360299692173	-1.59202989869737	-1.70350860079205	1.71991969439626	-0.980816555904245	-1.48244067564597	1.49793621691688	-1.56431734685742	-1.56179423729226	-1.26969494408261	-1.7784085957322	-1.09697059983633	1.437949964663	1.58466353911276	1.79657207827607	1.69138853360729	1.36122590145238	1.83304340920081	-1.60344065080058	1.36602744848107	1.55739206981838	1.69570352618772	-1.85197484502506	1.68941571459069	-1.65699033935638	1.73509761178303	-1.54163572052986	1.53386099172643	-1.59674566174559	-1.4193421863226	1.70732926778698	-1.15598905347533	1.88261342458546	1.58790275353309	1.90486448911731	1.6190752593891	1.74548372523038	-1.28703712799206	1.50226216919962	-1.07003384438981	1.89590756779213	1.85704975809393	1.41409275812153	-1.35479672641382	-0.715089112385074	-1.42999460239243	1.77106259394858	1.78900317110155	1.88449044577095	-1.34610993997546	1.66597860026844	-1.03307266589586	1.79917529747692	-1.25398564968909	1.56539945504798	1.94955833689836	1.6763851990826	-0.98271497372863	-1.2112657690461	1.78241716520844	-1.74564758278606	1.52957408846876	1.2735356888732	1.68493881593569	1.91406087244528	1.80746261387514	1.38454948338421	1.82659204231872	-1.75267665205497	1.75820650017492	1.96757459048812	1.64318741004246	-1.13645782381048	-1.50009864124611	-1.67301087606197	-1.82911667310594	1.41915922666284	1.52327478712482	-1.42164543462529	1.81538266777214	1.74916256706491	1.83902983753266	1.76391187020379	1.86049120204191	1.71470889345516	1.4660618235619	-0.77249689683551	-1.08866673483761	1.63079184717528	1.96140421687689	-0.926527056867017	-1.77774376284792	-0.992406569678842	1.74385972217249	1.59752970414931	1.7245919470967	1.06550688501714	-1.79031341473024	1.92504169948342	-1.23337620158827	-1.49536877725398	-1.63341559585529	1.37108430996225	1.757519287018	2.03243442169521	-0.785144128435355	1.81877349174369	1.76644111106046	1.64273662833158	2.06352381705495	-1.6490666688892	1.69630664931332	-0.998343990996626	-1.57220302067585	-1.91708324521656	1.63533022756138	1.8881476052237	1.41421507467798	1.4278207624754	1.72092966371118	-1.78377798089847	1.45119360546872	1.86969486952605	1.6667451897159	-1.56798131999086	1.61830874745551	-1.0150606527008	-1.57535194454149	1.63716267499371	-0.804474874312525	1.88246916194576	-1.51316926546513	-1.84994895254048	-1.7294692686598	1.76740847867999	-1.70621164361877	-1.8179656405925	-1.82754165401306	-1.6353255221849	-1.25648123011566	1.69869376006559	-0.874837684716252	-1.97120818123645	-1.12293627958095	1.37198472968056	1.82210286547097	-1.01207988913201	-0.90056315830885	1.58339871749471	-1.4752056998484	1.79480734221418	-1.78603767402044	-1.20288788729154	-1.71651887533112	-1.57165973911039	-1.78769211373393	1.69120908172265	1.76560928205646	1.62302175731182	1.60327107581229	-1.8384647239015	1.58274990231036	-1.78473385962741	1.52857040672834	-1.60646628310787	-1.8515096021872	1.77809512555755	-0.988968629328344	1.72876937870783	1.69330561748192	-1.6376023618518	1.88697814356119	1.66094022547061	1.75297183148795	-0.74503136795021	1.93792256841818	1.86469188680603	1.64145082720012	-1.70227374980621	1.66501482241645	-0.948925693648912	-1.63774235208766	-1.07326153709361	1.7185020660316	1.94733794438025	1.7776172923256	1.75548660511832	1.80413984269235	1.82573147686849	1.45123718767201	1.74831189361469	-0.87954906710187	-0.883124441990896	1.81363107712265	1.3651143510567	1.76832949290844	1.50842154269427	-1.28836643587235	-0.735453814766661	1.69358016954605	1.59477061035845	1.60653560379946	1.75558019973	-1.18512201868589	-0.840730365742587	-1.54097298245616	-1.86580589809766	1.60096617583326	1.73580826207818	1.53942261307595	-1.42096158792793	-1.41065437939208	1.614964426723	1.71747514730229	1.69669480023369	1.93255254019747	1.86130917938351	-1.09471923594853	1.80966989897424	1.79243812496081	1.88845564373028	-0.710342385228053	1.42375913322651	1.46065018499683	-1.56347369381039	1.83619856083009	1.61804240279693	-0.761596373344075	-1.49247093210999	1.82434657495153	1.70168318285243	-1.0635231562265	-1.73046396068362	-1.52966374880838	-0.883311982546999	1.74790840375821	1.94593036655659	-1.26687485833821	1.6468364217822	1.8828682692871	1.49980215614714	-0.599680782916184	1.99192611432432	1.58813465640685	1.7721665669304	1.85458195690717	1.77548819479637	1.71752447819432	1.8053156676724	-1.71038026068893	-1.31640999496858	1.64381688156607	1.56134635441257	-1.88107616379003	1.62991495289158	1.55324540187959	2.02892287605071	1.99531207507751	1.84451107842134	-0.818806848191653	1.89212656349593	2.05440960714529	-0.999669661807326	-1.60027985070574	-1.66933691232438	-1.74093994209615	-1.69764533096247	1.58638205121229	1.66195761913039	1.14382922186769
